,a,v,t,2bk_a,2bk_v,2bk_t,0bk_a,0bk_v,0bk_t
133625,2.08915343683,2.07296087685,0.5783933252,1.86640200406,1.92001451491,0.773122726827,1.81648240204,2.40544463715,0.553762169132
133827,1.5364790795,1.49861141861,0.467929120604,1.43603718329,1.16569156639,0.510272895316,1.8317334032,1.98587095337,0.412459394973
133928,1.37867282054,1.39041154915,0.487932289597,1.26232036041,1.07306014011,0.567830079097,1.5951179872,1.82918803217,0.41659364448
134324,1.4152234592,1.01403387285,0.55770013388,1.56224340023,1.59060147056,0.672632579027,1.31316693813,0.617537795592,0.443473565158
135225,1.59216534269,1.25139651722,0.453734005445,1.46130168292,1.07817323361,0.7102570459,1.51534819153,1.65790650493,0.377598505151
135528,1.81696885534,1.58306814532,0.377126390945,1.78376767662,1.36102266443,0.468608423229,1.78031705956,2.02824429124,0.356514995095
135932,1.4831569548,1.6659871363,0.468171690771,1.37937019029,1.36806613795,0.650383243969,1.31343560394,2.76951998927,0.464457893533
136227,1.46172362974,0.981775553254,0.634334527823,1.68589901848,1.45722593458,0.661731432656,1.35038548477,0.627448880295,0.591491757472
136833,1.52960095822,1.33164268519,0.32226674023,1.46706875399,1.16200967923,0.444819860353,1.53195538945,1.62204896233,0.256505399799
137027,1.62234336098,1.64405900177,0.489723309944,1.48666371567,1.24863341373,0.585486227477,1.94553449094,2.24588557685,0.416045286836
137128,1.82672105328,1.59727218715,0.444107300464,1.56060361856,1.38988124503,0.672260404743,2.15383191731,2.01678013356,0.292303614485
137633,1.78508664019,2.05231587288,0.493900380039,1.49900615948,1.96426076073,0.71861326939,1.78317194602,2.45037942763,0.405065115109
138231,1.52911312549,1.43692741937,0.421240881464,1.27886433654,1.08400423838,0.623103389409,2.09667853563,2.08398558874,0.252330780038
138534,1.43371731397,1.50285202105,0.589683026715,1.37153005165,1.35345046806,0.724198718446,1.3807861105,1.81947486643,0.535740892267
139233,1.62580592727,1.31631096159,0.425186746447,1.6281886075,0.988483708224,0.557080747722,1.40580963582,2.09447915574,0.45801365717
139637,1.60661982073,1.25871914547,0.509360087043,1.46686259112,1.14119512196,0.735798023756,1.6091966739,1.54419076927,0.40000166759
140117,1.42047880873,1.33906082562,0.714529560169,1.38021759723,1.38885536312,0.885105682801,1.26000104123,1.49767308699,0.645317962137
140420,1.53126275385,1.47511095966,0.507251924099,1.35002043508,1.14105312847,0.760899447184,1.59965563142,2.29021895348,0.441533115135
994273,1.74800026357,1.10291267326,0.567609183033,1.77138760676,0.885529463979,0.465497663873,1.74051189232,1.34177475381,0.654096389133
140824,1.58617474204,1.20851918857,0.452697760412,1.3925870654,0.972682926949,0.66289750146,1.81581256746,1.60686779262,0.312636910315
140925,1.51543718066,1.10461618266,0.600864504376,1.5664597644,0.970229678594,0.604805390021,1.43307054782,1.29532910518,0.614461491104
141422,1.61825292444,1.98910552007,0.435778308916,1.4789374488,1.66114920872,0.54724699415,1.70043985121,2.56959859495,0.391670360857
141826,1.37298100147,0.85221226761,0.634825033998,1.34443855901,0.791937072809,0.613778190436,1.39858856832,0.920824263457,0.659252515241
142424,1.12265789962,0.736358398643,1.05347796532,0.915940108465,0.389408587573,1.06435900721,1.24798295264,1.11082796299,1.07178014201
142626,1.59674382579,2.01589996647,0.317293621833,1.47687827584,1.97563386219,0.399535418918,1.71752978078,2.11791737205,0.24744911872
142828,1.92314188044,1.5310565534,0.450128786844,1.43070271241,1.53576599686,0.982614399175,1.72781013579,2.52889351784,0.376401489685
143325,1.55078384409,1.11507423735,0.659014419565,1.57327846928,0.818579999315,0.690061520218,1.5193500037,1.57823757986,0.664031614309
144226,1.32709985177,0.827829411028,0.560784433612,1.23693151009,0.461258245757,0.642809981914,1.44436374157,1.20094475198,0.504293940476
144832,1.5236598614,1.43289089033,0.463373508494,1.5602764385,1.40822774934,0.555116891155,1.36987690832,1.5833931408,0.429414388707
145531,1.44079532503,1.15091161652,0.498379009612,1.24941797492,0.624417587397,0.696023092151,1.90266914836,1.92548538945,0.366269587963
145834,1.67064633856,1.35204107428,0.524912521049,1.5609750645,0.910575519914,0.641677107567,2.05544314541,2.10051449157,0.442893680093
146331,1.47235559393,0.908941527066,0.428271623681,1.52258907947,0.868097543717,0.498181168673,1.35204454556,1.00184987784,0.402733764611
146432,1.72213508238,1.3202202193,0.550619966996,1.51677336447,1.18129676536,0.844698770006,1.7622078413,1.67088064765,0.431088056874
147030,1.40720782653,0.930865617459,0.369206003286,1.48660662164,1.16681913705,0.498811584906,1.17729882496,0.823410791413,0.316919494604
147737,1.95097619923,1.86449540551,0.480178331614,1.72214243366,1.69426795081,0.692683425006,1.8882194677,2.30047698171,0.413253831567
148032,1.6729680764,1.39318615988,0.453060545733,1.56775470251,1.40151043644,0.689052828221,1.53478385932,1.61905967065,0.356584101002
148335,1.53084957663,1.08602945915,0.422958826718,1.55842997741,0.6293701143,0.514858158705,1.45950791406,1.94121136087,0.445636695585
148840,1.55401281375,1.71634891487,0.422237252766,1.37171478755,1.35326819191,0.596849109072,1.78675614266,2.44546401612,0.339537538723
148941,1.47518205681,1.23682991101,0.557798391895,1.35639848466,1.0810518335,0.755136224529,1.47986658913,1.4847450395,0.475175397465
149337,1.34465234336,1.6340465907,0.36323001398,1.17841120787,1.31583729182,0.458609675854,1.70111272137,2.15362662338,0.268728726203
149539,1.75606448168,2.08623412428,0.477597084677,1.3504321532,2.18036794532,0.718867058284,1.98276805478,2.2037110402,0.324651510317
149741,1.60633683238,1.65173449996,0.424625091375,1.35716065647,1.5768701762,0.64620406948,1.82564359958,1.97788764109,0.281911842364
150423,1.22152656896,0.857385357708,0.765313279026,1.31699831632,0.888437925966,0.702521962254,1.10439118126,0.845994836999,0.838624995397
150524,1.66934405885,1.58089479256,0.588436445048,1.49511652199,1.19840791195,0.756467027319,1.96381049798,2.22498446615,0.498723909388
150625,1.3934944325,1.52512347961,0.469285783896,1.24821804003,1.28938844082,0.603776725578,1.54217349928,1.89198604012,0.383624660067
151223,1.52012246567,1.2002646716,0.496366288424,1.47390322201,0.648286421223,0.533769536097,1.99811151994,2.13335433708,0.436816744771
151526,1.48580511555,1.11604682152,0.746655937005,1.42336281008,1.02242887218,0.720141572451,1.54407103676,1.22213914005,0.776076132715
151627,1.49729323436,1.02540364509,0.561669987987,1.47755011594,0.837035992084,0.659758888796,1.4697636293,1.30423870476,0.511725385818
151728,1.97530104449,1.80708287805,0.366826037758,1.82877187335,1.516093266,0.541679180255,1.77207032326,2.45126018129,0.374986636366
152831,1.83178963157,1.45607779442,0.570814123574,1.55955047509,1.55669744245,0.961078014553,1.70253461602,1.72944441273,0.440159801494
153025,1.3443280422,1.09483436211,0.420165097331,1.14055948311,0.930132953515,0.652892927206,1.42444623686,1.36608184901,0.305578525547
153429,1.68963497609,2.16061947873,0.558751796924,1.66550938995,2.18406823863,0.686530263279,1.50783505428,2.42968329708,0.519912468837
153833,1.3758433097,1.30229907475,0.528188351596,1.33948688003,0.923310743529,0.605723010354,1.44647106373,1.97874741687,0.491669145955
154431,1.34730148846,1.04120991114,0.571270604682,1.38490993621,0.89302747768,0.595593615763,1.27009434324,1.26717981306,0.567599995629
154734,1.60430729979,1.39857531863,0.584233320819,1.28337679434,1.59555077854,0.886590505615,1.7249447801,1.42424024303,0.405820567018
154835,1.48628169544,1.75610706957,0.451102884378,1.37601452981,1.72027515906,0.537745941628,1.57720215714,1.83259434741,0.384338402886
155231,1.29218945425,1.22132661254,0.688395280323,1.26605610204,1.01721739363,0.808243352933,1.19940709933,1.59822516747,0.65077623093
155635,1.85824045909,2.3513899028,0.297919022693,1.66604566382,2.19895632256,0.470525122635,1.42985279948,3.05587250245,0.311522145844
156233,1.49984265002,0.959087351112,0.734033725635,1.53913339683,0.923497393961,0.734853759843,1.45376701049,1.00104571235,0.737525504623
156637,1.43100450077,1.62875516373,0.497597297164,1.37462359674,1.39450727947,0.631741686347,1.30966723087,2.24823444441,0.4723608555
157336,1.72789655074,2.11277592963,0.534450768516,1.53227806232,1.92160878079,0.726015097945,1.44933051187,2.99711169143,0.529052843344
158035,1.25320811914,1.51779061861,0.488063112727,1.19253887453,0.981159841111,0.599699640448,1.35630174635,2.68198884911,0.457718395048
158136,1.19268386228,1.03526550668,0.581062974502,1.07938651839,0.599069150773,0.572092043132,1.32364978042,1.44820982146,0.584741903964
158540,1.45102788175,1.71251474974,0.811092875643,1.48801464321,1.65101585796,0.764031267225,1.40490221803,1.78824233583,0.860322184799
159138,1.30451408932,1.00033317566,0.683519779707,1.68015177263,1.68628417397,0.676024779294,1.08985081913,0.532016387083,0.684824931875
159239,1.39817118309,1.15110219114,0.716604370703,1.3460476362,1.17049078977,0.804906185953,1.42142763735,1.15533685438,0.648514513519
159340,1.60567789841,1.52106909971,0.460275366153,1.45772762265,1.25163937604,0.713043167575,1.43756507454,2.53038017142,0.446532465801
159441,1.62973871074,1.06434304098,0.670662761271,1.54783276018,0.744705461465,0.638024159538,1.76155671044,1.3437680434,0.680221909609
160123,1.52124526055,0.978196674804,0.566270095548,1.75540317676,1.41557602418,0.543580265804,1.41655819286,0.607247389878,0.569490808539
160830,1.64678491996,1.2905456274,0.458151525526,1.58953786499,1.01251939188,0.665772042144,1.42839804495,2.04268743044,0.460601619814
161327,1.5337816384,0.847110795696,0.701921122839,1.56003148813,0.601442756593,0.702950705932,1.52349188286,1.09877607647,0.708158955754
161630,1.62415485925,1.98187740937,0.447461091777,1.68702143876,2.1716153464,0.552944518038,1.47304877931,1.96216975194,0.385566261327
161731,1.73665106846,2.08697129711,0.60375763794,1.59651237257,1.8104286616,0.690936097081,1.76913064553,2.45533332025,0.566666989242
162026,1.43857304873,1.62977423647,0.416181177633,1.36652019724,1.26935632484,0.491061917508,1.60909743436,2.27678049067,0.36824605164
162228,1.44326092736,1.58543497726,0.499480368438,1.35270510335,1.18979214941,0.687558147342,1.2438763177,2.94527807468,0.519624498473
162329,1.32540629343,0.938824650235,0.601447496004,1.2534604131,0.933472840801,0.707357667017,1.36097401508,0.971183744387,0.519011027826
162733,1.52514113675,1.36344203928,0.575990351639,1.43346005571,1.38197186658,0.754375465931,1.50062959106,1.44542911408,0.485471866651
163129,1.37294754015,1.1259894945,0.426641488753,1.20910315643,0.877404012261,0.664985513338,1.39828028491,1.55122955231,0.33195077823
163331,1.57394176891,1.55173913268,0.852715182212,1.17977657731,1.36418873148,1.16709360735,2.0727438636,2.09567882367,0.660998324343
163432,1.47004000566,1.47550657942,0.361765126016,1.42708366235,1.17300511367,0.472668091634,1.43174664777,2.0565363179,0.334002523248
163836,1.26395309118,0.617236955227,0.796201731211,1.14890334943,0.533643211322,0.811301284397,1.35664324933,0.722982444721,0.795199864517
164030,1.34457258206,1.85836005081,0.775503235034,1.16011467939,1.65235613878,0.968463847825,1.36024801493,2.69330416654,0.71410217668
164131,1.83348974013,1.75560067473,0.42717156717,1.77269121293,1.63049928652,0.56239543128,1.75324068842,2.08959424129,0.381792166563
164939,1.50337696088,1.32530311195,0.526289929277,1.34085414113,1.17502442095,0.675437008888,1.64369090493,1.52845380871,0.427389746147
165234,1.70836780206,1.89193512528,0.496171676925,1.46253288333,1.69904326809,0.718177382655,1.75968861977,2.48308013326,0.415797546154
166438,1.70256132946,1.9060653364,0.396256149571,1.5759535604,1.59414952769,0.514824014838,1.71686042157,2.54502217977,0.364334710666
167036,1.86689236631,2.17497434979,0.460838126466,1.64916512509,1.75262726207,0.60204089818,1.78940966674,2.44183762594,0.451828800143
167743,1.38682686718,0.804717631156,0.536492974932,1.37797797873,0.959199537574,0.54114454278,1.39957857753,0.667564688671,0.533060976985
168139,1.55576132592,1.31849958637,0.624950345605,1.57232470806,1.23760069347,0.754891018798,1.34273114715,1.61540432347,0.599335256058
168341,1.41859631558,1.26305098184,0.69701119247,1.48691000352,1.28919881341,0.750863235281,1.28412169775,1.30359640874,0.674505521961
169141,1.56545275589,1.85515983737,0.477547266317,1.44366809426,1.72124511145,0.668456236769,1.33413266469,2.70656585226,0.458995925936
169343,1.33312773004,0.7038107583,0.659631524182,1.28227109704,0.893050078838,0.710345603898,1.37480865375,0.567467011078,0.616984596359
169444,1.80724251344,1.7736705399,0.380342617846,1.65353625217,1.48574654447,0.546910947562,1.78308913235,2.43611233059,0.345080298221
170934,1.46530363619,2.00943948165,0.291092281242,1.48852639485,1.68778036632,0.291201172647,1.41513796602,2.5888370845,0.315196545965
171431,1.54843081014,1.59575771267,0.490242860754,1.37408362887,1.19514394958,0.653128697277,1.8891892383,2.31286933246,0.39175208162
171633,1.96762747072,2.19426094511,0.430334544666,1.79690473403,2.40273623402,0.552621921297,1.87541674719,1.92539493851,0.354341116137
172029,1.60649719785,1.35017583801,0.442570843472,1.52109477253,0.999165720104,0.576968797781,1.77451800596,2.04990095761,0.378971501481
172130,1.41697556683,2.29022518747,0.479861562584,1.46428188772,2.50195107708,0.50872134717,1.3845694252,2.12660985111,0.451782176446
172534,1.27777143793,1.82407893993,0.549929797538,1.14822677611,1.32362855959,0.669428963135,1.53763683238,2.84166440374,0.486836653002
172938,1.09667165931,0.748611077074,1.09773020541,1.1269250326,0.8478926436,1.08376220882,1.06633017822,0.650030539055,1.11292818436
173132,1.50634680137,1.44935969153,0.446531728236,1.468698661,1.16072012422,0.569605822879,1.41489074682,2.08103628197,0.427625206155
173334,2.0770248872,2.09135935184,0.48336750024,1.95448670394,1.84750190696,0.60004793443,1.74046390267,2.51050759844,0.505330040029
173435,1.76485175907,1.81627311646,0.32291913395,1.69707794262,1.44762695402,0.394621339434,1.71346693384,2.53509731415,0.336331795591
173536,1.57579592429,1.86854080136,0.442343747285,1.37180824801,1.60169949446,0.675689607461,1.31581285243,3.3207213658,0.451881499876
173940,1.75150583231,1.48172769915,0.502127829742,1.64695325263,1.45595830906,0.596795544581,1.84807626382,1.53306083711,0.419936388746
175035,1.3529894429,0.512307900255,0.623792993443,1.46845503767,0.502295898893,0.628438528667,1.12110256396,0.576777884302,0.672196384059
175439,1.66480213933,1.49261380142,0.453714029149,1.44004593432,1.33115379621,0.548320669954,2.07197495126,1.75561299981,0.343450880052
176542,1.48027273383,0.719266600445,0.537926212649,1.53157476684,0.504833263757,0.499060945311,1.44016936576,0.96259120217,0.575221072034
177645,1.81988719172,1.70674333269,0.435567038767,1.57792819533,1.39247437485,0.65654164187,1.99865034701,2.1861992314,0.351246477123
177746,1.79285881446,1.58841963489,0.632914182182,1.75520073221,1.61418195199,0.809286653777,1.65284227111,1.73168422115,0.557128981128
178142,1.52621176307,2.11774088618,0.582593763758,1.39580294154,1.79989993516,0.655227905357,1.67898500956,2.58716152742,0.533707903568
178748,1.35891631987,1.30728579171,0.839582843562,1.25576654898,1.05254901164,1.03597044247,1.25943152415,1.9506703824,0.789208571042
178849,1.58371618832,1.8508327275,0.576046628178,1.42031342054,1.74954810245,0.797233278144,1.4007209764,2.61548281767,0.539895955035
178950,1.52178446783,2.3989325154,0.515373720832,1.54319019887,2.3571858883,0.575764923032,1.40191239743,2.61326003882,0.49364250825
179346,1.39246637562,1.38712247952,0.337027742862,1.41895825323,0.976980371313,0.406751218237,1.19446701352,2.4427386433,0.379528780876
179548,1.4616666584,0.992588066454,0.432172758951,1.618117124,1.20257682228,0.484221905477,1.23462211441,0.862377827649,0.419506434328
180129,1.42930997457,1.05231015213,0.527445656973,1.48608439121,0.979276305718,0.583967581934,1.30696680834,1.18640917467,0.514308276061
180432,1.76337744265,1.83291504896,0.403318909253,1.63116235018,1.52339627599,0.554022109436,1.67979002445,2.60118692746,0.389708087661
180836,1.72754968608,1.25319910192,0.439207123691,1.65043552187,0.911321512927,0.513872574338,1.98268032438,1.77858249828,0.378797075717
180937,1.7548303767,2.08770129283,0.424428087378,1.51478637766,1.94379816362,0.663423858729,1.34709102466,3.24361737438,0.4403387357
181131,1.38341501198,0.697607650405,0.55382503691,1.32251660544,0.569952618573,0.630681399329,1.4236318111,0.800371468453,0.506126434178
181232,1.38244614708,1.01474018791,0.578951340644,1.41019020822,1.20887812318,0.561050322714,1.36353239797,0.832382079464,0.601761643659
182739,1.52793636368,1.488018487,0.691262248621,1.49032772881,1.62900292937,0.87039023974,1.39541506099,1.53364129665,0.604869981325
182840,1.80178526564,1.4725628049,0.50536044349,1.58615660494,1.15029580709,0.76989829255,1.99681641217,2.18820710098,0.412613999185
183034,1.62986191983,1.98306433956,0.506660476957,1.35493709109,1.83396459225,0.754652057082,1.57409191368,2.77585305819,0.447205320892
185139,1.78376133398,1.81929783507,0.364261325006,1.58424803018,1.58580321775,0.606876254373,1.45781657871,2.99725487848,0.382912838727
185442,1.74053531314,1.8493596772,0.331220468216,1.65242952972,1.749164915,0.455483842938,1.74268087463,2.10225618441,0.267988812573
186141,1.26197448725,1.33875972706,0.475368003362,1.28024981504,0.701379982764,0.527201514169,1.34888510638,2.6967353576,0.483150549321
187143,1.75194064675,1.83732013458,0.546335701793,1.64680672815,1.49181791089,0.691031694055,1.53830029467,2.84043880613,0.574183964156
187547,1.37757856997,1.17939217405,0.440658431193,1.66254918621,1.75499814158,0.427649131176,1.27706672376,0.759083718297,0.428085350376
187850,1.99466729981,2.19056473874,0.342020115059,1.88380810608,1.94476371256,0.409298395719,1.78491622477,2.44798483639,0.349070731394
188347,1.34231944149,1.17571519874,0.483915469367,1.19235747611,0.581324975477,0.750316145182,1.49617851302,2.44861265836,0.426042273562
189349,1.72435202046,1.88197832849,0.390496725888,1.53846791501,1.63299188723,0.590708774228,1.60357953397,2.72480894143,0.363775977127
190031,2.3275359614,1.8549608621,0.383981950182,1.8281528902,1.96018558276,0.851940737076,1.83187305996,2.37123713253,0.343224610939
191033,1.32218251776,1.25415973539,0.608590916404,1.20783354789,1.06625146367,0.606982293322,1.45123106516,1.47465570086,0.611474656801
191336,1.38263207577,1.95861954062,0.346385913981,1.32057461444,1.90243368039,0.467688891226,1.27641774206,2.30679884973,0.30158108438
