,a,v,t,2bk_a,2bk_v,2bk_t,0bk_a,0bk_v,0bk_t
131217,1.50198006961,2.43915463345,0.464235769824,1.2453717089,2.36430533801,0.648414841363,1.3897919056,3.14395834,0.418949830879
131722,2.13432576854,2.04722630297,0.333404829135,1.98071868576,1.84961230106,0.380022801549,2.04571631191,2.13590116431,0.328858871708
131924,1.63360568332,3.10289334445,0.418438891846,1.57073113097,2.78179235536,0.45873451339,1.25112055044,3.49242752901,0.448133933501
132118,1.65988162769,1.36260505613,0.728025083363,1.60348062764,0.725391245616,0.611433339841,2.03466952479,2.0362691218,0.754099252161
133019,1.47579492337,1.56984530256,0.393491312882,1.45494134083,1.15054565198,0.467603938561,1.48260712252,2.4710266061,0.39484785336
133625,1.96196709126,2.21400524056,0.509358021928,1.68663275193,2.15671500245,0.71782280381,1.75013023717,2.48198981402,0.453628040115
133827,1.38935779677,1.47641642022,0.436903756887,1.35513616118,0.999564251629,0.557395660958,1.31892303364,2.77769176267,0.449918715676
133928,1.51352507024,1.54906538265,0.377059905961,1.48832042467,1.47631151257,0.521079572323,1.33376876229,1.88361408289,0.338818401537
134324,1.43050701257,1.3502355421,0.551788401027,1.95814352162,2.23142369505,0.602078625466,1.29071865251,0.824897614151,0.452509900301
135225,2.16415452513,2.00716047371,0.306325189178,2.18425377943,1.98869081183,0.438066325357,1.71880552611,2.1163453948,0.301087964568
135528,1.61962004878,1.80980332679,0.389014675591,1.55060553527,1.60253951974,0.49266163692,1.62341441082,2.25670144463,0.347117428004
135932,2.16640691761,2.00507364823,0.301620825811,2.07340293702,1.74154181427,0.458863264285,1.35698081936,3.21997760773,0.442355046641
136227,1.2243937166,1.25395117556,0.623916006544,1.97713175898,2.1970237452,0.534631789076,0.925642203639,0.668767268792,0.680538526109
136833,1.38423305719,1.56697146417,0.311912619073,1.41604284648,1.2038817162,0.385752248978,1.07056059672,2.72546060543,0.370878779061
137027,2.04234228906,2.48190728331,0.494809447503,1.82399177897,2.39554141792,0.628262098344,1.73080866834,2.52451234639,0.468544419974
137128,1.48861140724,1.97797690172,0.460017397646,1.34797021355,1.63002457714,0.60729808446,1.45774049577,2.99741131233,0.436137587683
137633,2.17525939622,2.33025275562,0.368853560274,1.98256453727,2.20393725921,0.544491549068,1.57108104736,2.78117278534,0.401111856327
138231,1.81105851269,1.61849754267,0.376396066255,1.6221045873,1.33718486302,0.645652156793,1.52761109222,2.86031430037,0.401390357928
138534,1.57680823994,2.0242456068,0.480076212051,1.28256707896,1.86960612987,0.669920392713,1.83858158827,2.3765319311,0.365175207669
139233,1.47454819738,1.59001197537,0.44155089022,1.45026449246,1.19605841859,0.54796516507,1.31739211202,2.7809196766,0.469826618591
139637,1.77865487726,2.45660240686,0.425174409794,1.57833199148,2.32116035531,0.57667834135,1.50736987699,2.89872307996,0.406144302917
140117,1.48393218145,2.17807868313,0.607102208926,1.42965267618,2.05954846812,0.678523499049,1.48275814444,2.45325657011,0.566163947828
140420,1.42535033556,1.5317205047,0.434998129251,1.62282254629,1.79796043551,0.475829145919,1.24734795052,1.39063126264,0.410709213178
994273,1.73887739715,1.67013792047,0.322356460994,1.73413819599,1.41668973009,0.449570324552,1.3649917473,2.66491439741,0.383660890701
140824,1.60994845799,1.55203724661,0.364948671175,1.60469377037,1.54852389638,0.558243401494,1.23631493104,2.03209195399,0.359594214653
140925,1.48009822988,1.08738587746,0.519499097906,1.37830132583,1.00579919292,0.604822258498,1.57231335317,1.18061580195,0.449926232901
141422,1.53972066256,1.91232023494,0.386744518438,1.48010214003,1.48450874971,0.445104025027,1.57526204593,2.7737911059,0.386844166928
141826,1.2002477599,0.690923476462,0.62100028393,1.08934001659,0.977390640916,0.650647654562,1.27962122582,0.483767536765,0.609347992664
142424,1.10436681671,1.2713112319,0.814597142252,1.11212914709,0.431220673891,0.774156654863,1.41537624649,2.53184900294,0.813288980137
142626,1.65722886513,1.95820456756,0.318222533426,1.71205269022,2.13986500944,0.344759204,1.62545556532,1.81145461124,0.290284670739
142828,1.94545978177,1.88313409532,0.432855949655,1.72581858952,2.12279649112,0.764212962355,1.60659599508,2.2803253944,0.362109493375
143325,1.72584948077,1.68274528711,0.473169652208,1.64030012295,1.30467963365,0.562660806992,1.8084056275,2.40200835244,0.455857069488
144226,1.29601492963,0.973083866035,0.649582689176,1.43558968817,1.46992780579,0.714959833451,1.1877337935,0.615363065817,0.590522670597
144832,1.34955230591,2.38514343666,0.460187489666,1.31358708701,2.22122367137,0.487772348513,1.38702597273,2.6225797002,0.439490166415
145531,1.26964293828,0.948276691048,0.431128264115,1.17151597022,0.591666864287,0.663918688494,1.12607726334,1.70230114272,0.390938940669
145834,1.85067666353,1.57659670627,0.415924323462,1.79092082034,1.37177241167,0.593950851977,1.62829315069,2.24993984934,0.418496444049
146331,1.33680022432,1.54507402238,0.379523185617,1.09469682941,1.41646286968,0.467282081161,1.64471805548,1.79023934793,0.298183937222
146432,1.51383413194,1.64146559874,0.382763689464,1.36120214368,1.25238422533,0.604375389621,1.31231113292,3.31004234658,0.404081861207
147030,1.21038733295,1.35472605941,0.429996111038,1.51794881892,2.41349484282,0.466739622129,1.18422444926,0.715487558898,0.353224132525
147737,1.95072002385,1.87144141479,0.461999965007,1.86059156804,1.95506967903,0.733643217285,1.429030085,2.56367006167,0.469586490363
148032,1.83724912429,1.97990904534,0.365530906809,1.67899010772,2.16653221659,0.614598164331,1.62778292044,2.23468750903,0.283679693257
148335,1.35014938561,1.21449024783,0.395204074702,1.32531476479,1.16998425854,0.466639935419,1.34450594043,1.29014012005,0.343162950343
148840,2.28936944518,2.21410494182,0.373040859449,1.75138813504,2.49484838058,0.769624106644,1.68489886289,2.59329978119,0.338565235427
148941,1.40258567758,1.47260544059,0.580840427036,1.38298654125,1.40703476933,0.72998071264,1.17527300117,1.86954399119,0.553932275574
149337,1.61607789531,2.70373591839,0.310079698975,1.5080313085,2.42936709966,0.386322908428,1.36845373777,3.19298178072,0.314816394054
149539,1.55154487694,2.36123472841,0.494343557272,1.55120939637,2.36174539343,0.613299030028,1.21792589395,3.00803330017,0.495317755951
149741,2.07150287254,1.76232352351,0.350921816103,1.97917835592,1.83792741511,0.636184933383,1.65745305484,2.21035620613,0.320689294122
150423,1.68921116457,1.74308519913,0.536605647582,1.58377943411,1.38732990846,0.682220070085,1.58460621076,2.75743451136,0.542999909558
150524,2.07393860992,2.10683567564,0.52722596505,1.94470525695,2.24684323594,0.717255203141,1.7996624911,2.03569372826,0.451715537143
150625,1.68542302667,1.90983259035,0.406253330974,1.57035647337,1.56444464329,0.492584837457,1.77357427203,2.46363962387,0.373648728865
150726,1.37720448981,2.66014355401,0.546558257314,1.2587822738,2.33911697078,0.634729838598,1.25383870474,3.48485641412,0.536874267252
151223,1.61973455811,1.81785278608,0.501529978751,1.44485763426,1.7387911199,0.640465634377,1.79938033307,2.03601294224,0.396231817285
151526,1.6236843101,1.66784280926,0.548310098436,1.46775850457,1.49699325229,0.695311591046,1.80465868582,2.0300579134,0.447406360641
151627,1.76670961262,1.83685712129,0.3892532642,1.49914556321,1.96407810651,0.71483886704,1.4822830737,2.47156680875,0.330741652894
151728,2.0893945865,2.06638235852,0.382949520189,2.03102989904,2.11245508654,0.503940950412,1.8503628838,1.96587717554,0.334803675554
152831,1.86785352323,1.94746863953,0.438230821826,1.60509457031,1.8178185797,0.682521466083,1.73313234761,2.50633220702,0.380294166885
153025,1.63489553743,1.9266570134,0.320875312923,1.41498690502,1.65045691061,0.514917078466,1.71759078995,2.52901066266,0.254103867764
153429,1.73520844746,2.11130925019,0.520909610861,1.5250591028,2.40224240451,0.7629855989,1.61093612957,2.27418181199,0.421580971054
153833,1.51301124024,1.78984142952,0.464927004357,1.46969286385,1.49502296118,0.504054957255,1.60797939111,2.27836355764,0.441814963767
154431,1.52176384698,1.52242395072,0.5014707675,1.49867240203,1.65807193515,0.61604022234,1.48472624723,1.46091153465,0.418256821478
154734,1.77772662716,1.82547366035,0.475649083897,1.49977102394,1.67512612517,0.785922167803,1.35282675008,3.22986506012,0.499510961638
154835,1.8312644576,2.00056394418,0.385928062779,1.76508784233,1.66815435954,0.448798668808,1.66423589588,2.62549790164,0.412711232084
154936,1.29189441477,1.4100319744,0.667922118997,1.18719536589,0.786988615542,0.7411108356,1.81571875548,2.40645630789,0.580621633288
155231,1.29128352374,1.67976564441,0.541736888999,1.15106315522,1.29278489081,0.695506413608,1.44068192177,2.54293580753,0.475276794883
155635,2.07604629786,2.42934135049,0.260025521256,2.00433280508,2.15407745789,0.365554249882,1.27203140518,3.43501570377,0.371422350784
156233,1.50807547378,0.806587830302,0.680899492105,1.41453026517,1.06330520725,0.803236653089,1.57648643886,0.63004143171,0.575430707844
156637,2.08738074129,2.08098375918,0.318725511576,2.15175520949,2.01872657386,0.469485929569,1.23327993528,2.94952188522,0.422920027054
157336,1.71889114728,1.88795732546,0.453929763947,1.59378230659,1.57631667361,0.615696393478,1.46217784799,2.98831490197,0.478867005895
157437,1.29275776066,1.26840720808,0.465334195378,1.12832833946,0.859147575473,0.686435960497,1.38373432687,2.12789328268,0.384951280295
158035,1.56856821015,1.72644720425,0.392961541953,1.46829777096,1.32528305058,0.528532780476,1.56493838577,2.79208938332,0.382861088802
158136,1.17050163541,1.70220194864,0.497212065937,1.01841915722,1.07874275624,0.547535626029,1.68651434009,2.57561131773,0.422173593057
158540,1.94539552362,2.23949771334,0.653722521831,1.76649727309,2.05920847721,0.702438358387,1.91962155915,2.27620273988,0.635244878024
159138,1.48874120563,1.34843318265,0.6654331764,1.64553950439,1.73936929092,0.660681911085,1.43309375554,1.06052081232,0.65813740446
159340,1.63289230688,1.6248725978,0.342139345192,1.47024654237,1.26257599449,0.505902820233,1.87072888833,2.32198553673,0.261037851154
159441,1.66799153921,1.71595647438,0.584590698793,1.71849162406,1.63129126826,0.74256092425,1.16195103178,2.51109612391,0.640068961195
160123,1.49458656536,1.20889441165,0.425280523875,1.4168343099,1.35296173927,0.591917605137,1.48351198653,1.14912997517,0.30663499779
160830,1.77714653985,1.81871386469,0.393916008469,1.49635160197,1.66064355898,0.624612554088,1.95873148507,2.23075387606,0.272921681694
161327,1.41643721576,0.967600956047,0.652895680705,1.45048833367,1.06901750012,0.577480746253,1.35282065254,0.88997222364,0.755983544138
161630,1.52747844524,2.85222278603,0.414701456602,1.43937093359,2.52720551376,0.465512862742,1.33311335201,3.27762665183,0.420418490804
161731,1.75788436077,2.88352539869,0.514670055316,1.4473275311,3.01897653335,0.687237626414,1.44747811488,3.01866246373,0.476638991777
162026,1.65960995332,2.20748353479,0.330851410389,1.55139960546,1.89792427998,0.431740340834,1.49695577796,2.91888906593,0.331910037023
162228,2.11747460191,2.06351842356,0.325740357473,1.9447552939,1.8838162609,0.500377950707,1.71239093332,2.5516649075,0.33819474637
162329,1.48714827535,1.26891829168,0.722641726073,1.72291755077,1.69350572277,0.736894382858,1.37558405348,0.936223624466,0.687728966072
162733,1.59067221898,1.544463871,0.528092879077,1.38340465647,1.5469560215,0.824467155777,1.41165552087,2.04750501462,0.449561145427
163129,1.36460396854,1.42598892713,0.379199876533,1.28142580039,1.08183740385,0.495496690681,1.4533838975,2.02591963777,0.320251357525
163331,1.72528253158,2.11597704983,0.745169933228,1.47936898444,1.99033439942,0.966630793345,1.50013977969,2.89560045048,0.715245247609
163432,1.991214437,2.19436328467,0.333479672657,2.07342075718,2.10736187401,0.44537666262,1.275341239,2.87261286163,0.411962502722
163836,1.37768784283,0.519435545677,0.613580352829,1.39927922554,0.365063394383,0.607428001234,1.36377267265,0.671879375684,0.619685435448
164030,1.88468816694,2.68951877087,0.651415739351,1.67958016537,2.60151193885,0.802286743992,1.39338617576,3.1358484306,0.661183739451
164131,1.73469017849,2.10450159145,0.482106364642,1.69053618131,2.15173517132,0.539498473094,1.75857445122,2.08325649425,0.434594338814
164939,1.47934038646,1.35700212096,0.421050289075,1.39468116081,1.15398268626,0.671839778782,1.06912539429,2.34986993799,0.450961157612
165032,1.8106502416,2.41319264874,0.252614731556,1.46589326548,2.49920081659,0.403314292673,1.89654424112,2.3038997761,0.155145513087
165234,1.65591657711,2.20461482888,0.488900207274,1.36568854462,2.13648327328,0.71014228724,1.59682691151,2.73633154663,0.420787135099
166438,1.88421541131,1.94434331878,0.359432742515,1.66343083504,1.7701000349,0.537670387067,1.89976927367,2.29998869495,0.283304533425
167036,1.41777891986,1.54976530301,0.478701080948,1.20475236497,1.15068822559,0.70552974687,1.6342755843,2.24170371346,0.390658127502
167743,1.40609309918,1.08088557908,0.472975924529,1.47360126326,1.32051335567,0.550040310158,1.31305919921,0.891103198816,0.407300304169
168139,1.77586320538,1.82738913862,0.476657753077,1.72284760607,1.70905364397,0.60860484204,1.65255557457,2.21690677307,0.439406481348
168341,1.84165112128,2.37257089684,0.491286047194,1.7534824676,2.0893061173,0.539938648275,1.62943105548,2.68157884788,0.50630113913
169141,1.96110201804,2.22156154377,0.365871901061,1.72843613775,2.11958172253,0.57580989206,1.53163339135,2.83606080043,0.365895496023
169343,1.37248365641,0.48901731595,0.54832197675,1.35043545998,0.756534671823,0.63163344666,1.39918585019,0.254916059857,0.456393224325
169444,1.53975304044,1.91228002273,0.509887174933,1.46517012387,1.71468526627,0.619493196804,1.51577306602,2.4169591928,0.469569787329
170934,1.18392465001,2.12201479542,0.374219803911,1.07007961902,1.81847230288,0.456188476913,1.34582560602,2.72216669808,0.317700836307
171431,1.37608656077,1.91779892694,0.502382744375,1.27854167364,1.6264167094,0.62972823866,1.36497961411,2.66493808562,0.467507315399
171633,2.0539357615,2.46789811894,0.345871050196,1.58229114576,2.76146893964,0.525167894364,2.03543660556,2.14668825378,0.246864580644
172029,1.39332504598,1.46188567639,0.508987818687,1.18012711176,0.991479003401,0.655633281279,1.97888701238,2.20803301307,0.371016940736
172130,1.10124806996,2.12899287277,0.475711431047,1.23863784961,2.9577342944,0.509028558123,1.07647781654,1.61136720955,0.433622818025
172332,1.52933256556,1.08428219862,0.481603617152,1.2758904169,0.509908654792,0.915276334155,1.792377806,2.43779399513,0.403017670537
172534,1.6225698998,1.99197646401,0.456116535826,1.5728609033,1.85507232455,0.558653443991,1.54642493335,2.36905236531,0.421220587847
172938,1.24160283596,1.25494608495,0.924783680843,1.43324459775,1.38217961678,0.8580797747,1.03967838896,1.20495239854,1.00414428212
173132,1.72247909633,2.12691210821,0.384808580123,1.81247451022,2.02130381722,0.464766533931,1.32347576028,2.76813656591,0.421179460364
173334,2.29251690074,2.1942860791,0.465374903431,2.14246154153,2.00258411084,0.610992637552,1.72785886011,2.52882220496,0.508682704049
173435,2.17261847239,2.32725895945,0.31682850149,1.90843415786,2.27610965982,0.537082037418,1.60822488761,2.7169383375,0.32546135397
173536,1.51400026851,2.14345611469,0.494735173565,1.41045978372,1.78119621203,0.619161784844,1.23828172382,3.52863792497,0.52612482788
173940,1.75870109514,2.08310647912,0.458651969593,1.59860195136,1.84188376391,0.575911102464,1.759654852,2.48312778355,0.412760805192
175035,1.15505526563,0.678858390675,0.881496877534,1.19690513279,0.819471172893,0.92067446554,1.08342938313,0.559460370014,0.855575188424
175439,1.50069749093,1.67409197334,0.396519478139,1.43371363602,1.20986577222,0.470184610802,1.68144173763,2.59863173054,0.370738673467
176542,1.71993867685,1.56669956728,0.422914420718,1.7019642172,1.46002285164,0.485592494144,1.70498741763,1.7269564272,0.385645606043
177645,2.0266168539,2.09634851988,0.398290562494,1.91178807872,1.79621750063,0.525735278949,1.63755910321,2.652609859,0.442809281262
177746,2.46943312935,2.0475329926,0.375214384923,2.15098731314,2.01944725351,0.713318034907,1.41020117613,3.09845710416,0.49364906296
178142,1.62955259055,1.98344077409,0.561028285988,1.41962257038,1.76969969089,0.723450708268,1.76120031278,2.4663891951,0.475319779491
178748,1.55030337113,1.40826523119,0.645570476392,1.42822525086,1.2145150454,0.893324572191,1.27890431593,2.28146132259,0.630465023024
178849,1.90676435629,2.29155104461,0.480953689538,1.72455090788,2.12435691483,0.649087762842,1.49270232986,2.92720642626,0.493603802861
178950,1.44990055594,3.0136189924,0.534810341427,1.33034262959,2.75384819268,0.612919261872,1.20989535023,3.61142627058,0.534828381602
992774,1.35505116044,1.5242637031,0.410362469675,1.21277950041,1.14307205939,0.515298987099,1.6960869544,2.1600081509,0.317250091819
179346,1.51058723811,2.88411600255,0.344428914401,1.61602896159,2.68795023177,0.370947813889,1.07088222497,3.42106868589,0.386825640112
179548,1.73825531633,2.10760848059,0.387165650028,1.83481571871,1.99669187961,0.480099028479,1.20285789023,3.04571444049,0.453662494602
180129,1.47825099289,1.13240338862,0.367427907214,1.46987901991,0.990072797074,0.453831617321,1.43553321801,1.33533838725,0.324984606833
180432,1.63678245549,1.79891895181,0.371663745945,1.50750137348,1.66653620897,0.547935436016,1.59014946096,2.30391025251,0.309746680634
180836,1.7187504554,1.55986665795,0.347168984059,1.63511486045,1.15408996315,0.470566443121,1.78021272084,2.45445266249,0.337691606571
180937,1.87406226364,2.69801377651,0.339332702703,1.63471042007,2.65723235658,0.518572700623,1.29663943374,3.36982490178,0.362020009237
181131,1.3297938946,0.459401328886,0.37348117071,1.44053658019,0.221066049622,0.475462968064,1.18282538158,0.659572046473,0.38328772893
181232,1.63463243538,1.64013723861,0.463414884557,1.46308406827,1.3300056991,0.64270663564,1.82251971234,2.36896648322,0.378351939413
182739,1.59411804146,1.83033543075,0.495597597414,1.46594665615,1.67586982958,0.65074649818,1.61679525815,2.26594037042,0.428436663054
182840,1.69221657226,1.28178256609,0.428431458323,1.45577285375,0.930464982446,0.79887974571,1.70340066684,2.55007850262,0.383599634539
183034,1.6952919784,1.58947674802,0.525772450477,1.42396446005,1.3461871177,0.836753709672,1.74971446742,2.49723479678,0.447277872314
185139,1.7008151318,2.15400344084,0.405154858154,1.70767421068,2.55871279494,0.634094540272,1.11535491011,2.63991215036,0.401428990729
185442,1.06594436918,2.0612938544,0.413872652103,1.03286357005,1.50126062858,0.455279598054,1.15661099796,3.16749680971,0.39806663981
