,0bk_a,0bk_t,0bk_v,2bk_a,2bk_t,2bk_v,subj
109,1.81138063033,0.330462028762,1.78083714044,2.05599327913,0.0353278531797,0.507286923091,148335
110,1.79307286837,0.38216044037,2.62528809182,1.83472931525,0.406521519748,1.16242077096,148840
111,1.72455265618,0.41519158472,1.47433664868,1.86386403188,0.48541958801,0.920140253175,148941
112,1.61064555485,0.320750897652,2.24523312186,1.65160357078,0.328258981867,1.15841666978,149337
113,1.87409107983,0.373138648721,2.28945831069,2.00879483703,0.481408980286,1.61394557202,149539
114,1.8581393212,0.287085460231,1.99673148716,1.86003783953,0.435832894931,1.3285406226,149741
115,1.7318005633,0.521271405668,0.787199321282,1.88241622429,0.415295851126,0.724850759796,150423
116,2.05579639327,0.406526677796,1.9380548284,1.96692594177,0.511975227015,0.999293275287,150524
117,1.79664560924,0.304218179233,1.79155685419,2.06428955223,0.158508552728,0.863598564112,150625
118,2.03528496788,0.363505933954,1.90510971077,1.80641244879,0.36688656921,0.651606601317,151223
119,2.30671082942,0.142680392493,0.833559590638,1.98647570095,0.374957312754,0.806128411044,151526
120,1.80550844379,0.362770298816,1.22118499004,1.95706077182,0.3422454601,0.706027079894,151627
121,2.00048371477,0.279956193185,2.1596416298,2.1083244456,0.329157444112,1.2413936471,151728
122,1.79190389032,0.427151780781,1.67101310611,2.25031290425,0.491710204464,1.06061969958,152831
123,1.65722436459,0.298263196471,1.34031882183,1.58959930739,0.509131147003,0.898707694589,153025
124,1.81113973228,0.448350570842,2.23842067124,1.95024818295,0.570979051422,1.81826597774,153429
125,1.74467197606,0.413495061092,1.8435425605,1.79184359615,0.36444700488,0.810181623933,153833
126,1.70001468062,0.403927395342,1.18096964897,1.72401298716,0.468431236536,0.864767279301,154431
127,1.86889605477,0.367087578345,1.37579531047,1.92647581136,0.569914560226,1.16552427358,154734
128,1.76153266124,0.346941660287,1.82112943456,1.8416261535,0.355710682825,1.38627609653,154835
129,1.61652993117,0.523656952031,1.49604038688,1.87678832616,0.441477398372,0.800871794843,155231
130,1.67098773848,0.282657637615,2.87839441219,1.8001605525,0.433090647078,1.98229326251,155635
131,1.83442229415,0.526271249158,0.980458042511,1.9777859933,0.43275547458,0.766984097043,156233
132,1.81546947884,0.328151238368,1.89799808563,1.94390849918,0.345993862206,1.06362808591,156637
133,1.91442382283,0.411805884463,2.52701009786,2.00677393567,0.516946424908,1.49707685832,157336
134,1.65729309391,0.400707207934,2.44938169239,1.72746458744,0.375101477456,0.837949605003,158035
135,1.62353546577,0.471247027905,1.46986515492,1.4961594377,0.454131958181,0.660154131168,158136
136,1.78768771083,0.719354066561,1.65211892202,2.09251931649,0.45169688846,1.22920650381,158540
137,1.40803457367,0.551744710499,0.726155222207,2.05136666462,0.43966812185,1.33534803635,159138
138,1.7339368719,0.534963901163,1.16751042162,2.1028197571,0.322154302136,0.82824664845,159239
139,1.79268617461,0.342723609537,2.19040088006,1.87986531701,0.480460697053,1.06904714226,159340
140,2.01398758012,0.504534694545,1.22414595672,1.9616177385,0.360527442064,0.671309157301,159441
141,1.72598237338,0.449210024095,0.707360123858,1.91065606159,0.430992477191,1.26163263282,160123
142,1.81136350499,0.347149019285,1.84933823043,2.14341521861,0.00921833553428,0.639024470501,160830
143,1.98336934373,0.447531402924,0.970569211502,2.05297537631,0.338221350743,0.527447118191,161327
144,1.626277588,0.375491629485,1.99209604109,1.97429795822,0.423414675508,1.74738886525,161630
145,2.01576337539,0.450780858375,2.09847155701,2.24590663608,0.0120139915839,0.971377605447,161731
146,1.8399313936,0.318723974451,2.09565243713,1.90508214387,0.242784235277,1.08692913424,162026
147,1.72350666935,0.414919442751,2.40122478458,1.64554884699,0.602462922783,1.17253540849,162228
148,1.61255513353,0.44892569412,1.07869956144,1.78436492683,0.479854941054,0.791128156274,162329
149,1.75902996101,0.41787561311,1.4650646696,1.90663233645,0.521753961097,1.12511354949,162733
150,1.69493117584,0.217448167059,1.51047620406,1.82562676328,0.372980083567,0.733739305331,163129
151,2.29289570476,0.44590376634,1.66123774696,2.0131525352,0.679639056753,0.917607465425,163331
152,1.58776370776,0.353396692911,2.17486540772,1.82212779563,0.344780557451,1.01693847637,163432
153,1.82997667799,0.53401250897,0.756068133584,2.05824817067,0.132141005981,0.380089042054,163836
154,1.73961642883,0.620592512672,2.33230930851,1.8517271903,0.683401392998,1.20388621264,164030
155,1.94867007978,0.309768820545,1.92671661603,2.04880628132,0.424048872143,1.39259560498,164131
156,1.81021994323,0.377820113376,1.57733946756,1.74147981874,0.496896481436,1.0596203619,164939
157,1.88041010654,0.387638084507,2.37571556952,1.87916833117,0.571495823746,1.4029601708,165234
158,1.74907997886,0.367005547685,2.49080486987,2.00892572765,0.2967448904,1.28856657685,166438
159,1.84176807108,0.433816872365,2.32772538639,1.92720937438,0.467846207185,1.42680999418,167036
160,1.77637693771,0.350760246228,0.733197419314,1.85048106793,0.305747997459,0.858363578222,167743
161,1.76441485869,0.458275855019,1.44414624934,1.99473919644,0.496772758013,1.01228329592,168139
162,1.99140542024,0.305578970344,1.02494985293,2.06115958558,0.42219943521,0.997944212552,168341
163,1.7507179617,0.368121781309,2.39484207648,1.88987722016,0.464176281389,1.42037300883,169141
164,1.81742511624,0.376351341764,0.625260239094,1.72773136822,0.537756073232,0.844122519246,169343
165,1.82494484711,0.346706834077,2.41767347666,1.99184467963,0.368788909721,1.25882198417,169444
166,1.80329615551,0.219771455749,2.27393713583,1.65883927786,0.286065232061,1.73682918599,170934
167,1.99113511236,0.356902854204,2.20958928146,1.7739394897,0.500888817614,1.07356731685,171431
168,1.78836930413,0.385627238823,1.93347890561,2.13364750056,0.382432678628,1.86175332956,171633
169,1.73845466696,0.41104623229,2.04016118363,1.87989440969,0.389794358726,0.901009757635,172029
170,1.6653842228,0.409948769991,1.99500206266,1.86792247544,0.36907323859,1.94027628241,172130
171,1.86404874419,0.425707600329,2.63778676604,1.67177563438,0.520850201611,1.13673863814,172534
172,1.59456515316,0.905274729196,0.707160862573,1.89242857184,0.674873644941,0.644443052629,172938
173,1.97452977661,0.204639995919,1.72048585468,2.04323080098,0.252701348657,0.930221878995,173132
174,1.94474483261,0.422052811686,2.2187519011,2.17056076317,0.409509397475,1.43392758681,173334
175,1.80520651687,0.309548972343,2.38465825599,2.14140590672,0.0242782958301,1.00377834165,173435
176,1.69542539136,0.386343738584,2.90118292349,1.89042849666,0.461510833129,1.32779018981,173536
177,1.97644216855,0.335278340398,1.42244757109,2.11681495726,0.316639606625,1.13394782165,173940
178,1.74448646032,0.403487708615,0.624606329144,1.89538585434,0.322401941021,0.500786310153,175035
179,1.92440684813,0.362845215706,1.69564804727,1.89244950686,0.368487093682,1.1590696174,175439
180,1.71356013069,0.455716047757,1.0017602701,1.83115938708,0.380872990739,0.522485898972,176542
181,1.75599155513,0.426812653295,2.26244757052,1.93501146784,0.49482676114,1.23089896822,177645
182,1.92996852991,0.392655644751,1.46845648753,2.04600308267,0.615580850003,1.27485436171,177746
183,1.96712439222,0.455841841917,2.36328347835,1.79000974882,0.544786780056,1.59086657879,178142
184,1.73424457078,0.659613857452,1.77446366574,1.70727625256,0.838074526696,0.943108135825,178748
185,1.72231371528,0.464961488308,2.27597815942,1.98769717574,0.497903153455,1.29951028424,178849
186,1.54240879513,0.510902110604,2.64890799329,1.84204917476,0.504599755715,2.07777036909,178950
187,1.68925089192,0.284730686909,2.25228707041,1.78163341338,0.289405708396,0.875884030519,179346
188,1.54958029257,0.317235707693,0.99776613774,1.95265694237,0.301686707318,1.06443839467,179548
189,1.61300148008,0.397109183621,1.2313891299,1.905842293,0.335708735004,0.873470158695,180129
190,1.82453561653,0.351248479297,2.4200809528,1.91396165644,0.419818474816,1.3706501442,180432
191,1.94058208249,0.331351478262,1.59388270212,2.13272734867,0.11858107484,0.734520055284,180836
192,1.65324070149,0.394415548388,2.92667548671,2.11046547536,0.368156067515,1.39569464448,180937
193,1.90146123599,0.0156838733808,0.686625515641,1.77562884432,0.384432568096,0.617573194504,181131
194,1.64535801046,0.464349625481,0.919905900194,1.68926229309,0.482044443486,1.18253207201,181232
195,1.6730776659,0.507173657107,1.47501828169,1.98356078459,0.609211101468,1.25839201582,182739
196,1.92991440532,0.396957998899,2.0478413241,1.4416737592,0.000101461635435,0.450273633427,182840
197,1.81563001049,0.382738090351,2.4880462669,1.89169829938,0.574273458288,1.50773631966,183034
198,1.79120148181,0.317463696058,2.69590213901,1.88670694348,0.458718172921,1.37623755713,185139
199,1.7557440737,0.288676948052,2.15132918276,1.74505379014,0.43381422283,1.67728181938,185442
200,1.64169253923,0.439392143656,2.41258918456,1.62329940284,0.416953383772,0.722637384489,186141
201,1.83051780745,0.522143741004,2.65935238756,1.95500639646,0.549903744446,1.30206033449,187143
202,1.58374369294,0.338020039039,0.887529685824,1.86088781402,0.34932703682,1.57500427039,187547
203,2.03063787902,0.273538316747,2.26554304849,2.07179982458,0.274614633801,1.59924984127,187850
204,1.69952572167,0.372276109919,2.2286206595,1.64462519221,0.557329650851,0.58154198695,188347
205,1.75776174913,0.339485293396,2.59872840428,1.75416180574,0.531321543684,1.54159336718,189349
206,1.73654528213,0.409004264663,2.5740892358,2.16202207422,0.601122043554,1.42953029406,190031
207,1.779463092,0.476498515311,1.34490775718,2.02213653965,0.063229154752,0.719740733365,191033
208,1.5327762276,0.271981201365,2.23120896501,1.72178122399,0.350977988544,1.62058979907,191336
209,1.69281640568,0.405582039198,1.89069137392,1.84512182677,0.357741737859,0.846007789413,191437
210,1.71473764865,0.41495600383,1.29639517348,2.08133022672,0.302619511703,0.897934121104,191841
211,1.8874757113,0.490870741003,1.80494221613,1.81508611448,0.455212598147,0.820432246187,192439
212,2.04647816011,0.488929082142,2.26027206027,2.04762136637,0.620483287717,1.46146020287,192540
213,1.84896033281,0.437133538961,2.5091624257,1.85304068509,0.482178086234,1.30141517465,192843
214,1.69905279543,0.302861183205,1.47824901883,1.99924395778,0.0099910418049,0.626952446647,193239
215,1.68791856882,0.355875866765,1.7152026694,1.80366507506,0.213834642146,0.708185548876,194140
216,2.13496184371,0.619115332146,2.03934360524,2.24372549995,0.387691418748,1.11930298767,194645
217,1.91447724802,0.396303832369,0.796266277447,2.08058775491,0.379466464407,1.21197116031,194847
218,1.56296959062,0.399577884166,2.65136353231,1.7796333104,0.318884589635,1.58601015318,195041
219,1.75416351671,0.479266723546,1.46349848716,1.7820629755,0.450924588535,0.28161772357,195647
220,1.81930049184,0.389894488816,2.06578950835,2.20973035106,0.427985798101,1.3445707039,195849
221,1.78611434291,0.485352339288,2.11427505603,1.68110551535,0.664759981564,0.696254947854,196144
222,1.73877715654,0.431942745109,2.17085992901,1.9296590917,0.45618964812,1.15774191302,196750
223,1.82916005588,0.477704165856,2.01734829643,1.96020742974,0.492524737156,1.42925303391,197348
224,1.73856677109,0.307275424013,2.17483659903,1.57436896345,0.484931355907,1.06894860402,197550
225,1.46558421786,0.000568268822408,1.01762584126,2.17776410008,0.233816287471,1.27961236715,198350
226,1.69312807673,0.356718555685,1.35226747614,1.88076812674,0.379665278494,0.945063014289,198451
227,1.83711726754,0.309063372172,1.6091242152,1.7592054087,0.301064729692,0.63924096906,198855
228,1.97279564948,0.188437818139,1.99236833912,1.82196762587,0.33199903017,0.95596633945,199150
229,1.73356944188,0.372074753342,2.47567992865,1.79419769269,0.565577369099,1.44529719379,199251
230,1.94301960253,0.513943178414,2.2795966004,1.88616102489,0.571374162579,1.46770624664,199453
231,1.86463854994,0.413826358874,1.57100973697,2.05975575411,0.500456653951,1.2217234308,199655
232,2.02029078374,0.476883611841,1.20085353849,1.77741472223,0.607717260641,1.00546335774,199958
233,1.71153629038,0.316150395976,2.52062390949,2.12181868764,0.392384159535,1.62074891263,200109
234,1.60792812268,0.344552935063,2.16752353473,1.60849926037,0.49966210488,0.934003737729,200614
235,1.81531100886,0.419093292098,1.36406341806,1.70115624547,0.691469457826,0.575672453288,201111
236,1.91476166454,0.350020055893,2.12739520583,1.61905225833,0.404210682406,1.24299219195,201414
237,1.59733184566,0.556412970238,0.821474594983,1.94429070137,0.534209784263,0.841941047874,201818
238,1.96813262469,0.367925859225,2.14411319202,2.01915447536,0.397654629378,1.61829903374,203418
239,1.78396990235,0.401569666101,1.35834008369,2.1176188954,0.0214271603726,0.716625836958,204016
240,1.69720387034,0.408133793007,1.29031588158,2.0020529968,0.404894849056,1.11340055213,204521
241,1.90934008062,0.368840649569,2.42875169716,1.83748663354,0.565420500682,1.02159624351,205119
242,1.95897454847,0.361365655799,2.30547123637,1.79133639529,0.52644159266,1.29794540388,205220
243,1.42374250296,0.416308712856,2.25024923638,1.64074633596,0.591455504184,1.50923790826,205725
244,1.86506743633,0.402490895456,2.18817363711,2.06704950211,0.42886561384,1.5557480742,205826
245,1.762505952,0.54062675428,2.68638372689,1.9815868515,0.5385823644,1.29935104594,208024
246,1.80681542196,0.576579090771,2.79220973203,2.37538267929,0.0333921574599,0.967967134222,208226
247,1.63927875775,0.37221271165,1.27344070696,2.0131747604,0.281834153964,1.40102391549,208327
248,1.89748974472,0.37625595939,1.48446469621,1.87254798198,0.466279711138,0.731379999325,209834
249,2.22668644927,0.418631196704,1.45921397968,2.03292348259,0.434050427679,0.593644492713,209935
250,1.71925563844,0.460542606014,2.90608997789,2.08240962469,0.420783305263,1.53156516865,210011
251,1.70682904306,0.508701183314,1.74378105833,1.69934338649,0.517544841053,0.800633445643,210617
252,1.73401774494,0.351603938752,2.80417958592,2.22203529954,0.397822166079,1.43543902184,211215
253,1.9306440549,0.555770602044,1.49710374386,1.97605463802,0.526374783863,0.688131339641,211316
254,1.51195374658,0.495121160284,2.85302100894,1.82822376117,0.511299062706,1.44606992047,211417
255,1.84819665965,0.427895355636,0.837136725779,2.09592092216,0.315901904858,1.01998695001,211720
256,1.57482847446,0.442687412677,0.711020090536,1.86805708043,0.467429021282,1.10245412633,211922
257,1.64200935744,0.373429565625,1.25127789746,2.10442168467,0.532744311221,0.869179226816,212116
258,1.62856983645,0.369306819393,1.2540102455,1.69769205635,0.372256207506,1.1074153799,212318
259,1.81181788906,0.419899568536,2.69920762742,2.08124027323,0.544290301208,1.67237346806,212419
260,1.96400335313,0.543761920319,1.07983270956,2.26479644887,0.115549520539,0.639309168182,214019
261,1.79874246559,0.421634416954,1.57485449795,1.61730794068,0.480252980448,1.09821922853,214221
262,1.58068181554,0.902297166063,1.12372001453,1.75567101798,0.786695803483,1.51777681394,214423
263,1.64617320672,0.397211065326,3.03825324873,1.85397115804,0.477481687748,2.0945122703,214726
264,1.72434530601,0.406005009745,0.649227880005,1.8474648729,0.390179776937,0.62163529221,217126
265,1.61091025041,0.534108948823,1.22065071576,1.61874895428,0.745189431115,1.53658156701,217429
266,1.42414366552,1.18506117487,1.11328230347,2.36544524445,0.0363176432988,0.475980133616,221319
267,1.71606719342,0.601308014201,1.97203250812,1.9730055695,0.424282919769,0.341595618575,224022
268,1.62267266447,0.501231583152,1.08480045548,1.81386779614,0.400686825337,0.875783734885,231928
269,1.80076121727,0.420106640067,2.59353660856,1.92269424486,0.483368381451,2.16338256874,233326
270,1.79905959925,0.446150794671,2.61932117042,1.63685076861,0.755633369904,1.02359735161,239944
271,1.56877667646,0.405910276853,2.04119050089,1.82750240653,0.397706987564,1.69857935411,245333
272,1.85564495972,0.461904250595,1.24176772111,1.86067939419,0.379675181183,1.00853508815,246133
273,1.69991521337,0.517625894292,1.31844515696,1.98665624463,0.351087250082,1.33505947098,249947
274,1.79597074731,0.54566032111,1.33069685296,1.7020309665,0.493700257928,1.0602944034,250427
275,1.37135403539,0.467570660793,0.951661387702,1.91492834871,0.360868899816,1.31562543101,251833
276,1.9490144885,0.344243408885,1.80676742477,2.1297701876,0.0347671543208,0.591160785527,255639
277,1.76558604145,0.325313981769,2.63963785019,1.82930128151,0.293922307345,1.35000678393,256540
278,1.71520757356,0.789515318339,0.75926892875,2.27593200464,0.0545933577186,0.560400870552,268850
279,1.98647059342,0.33685901971,1.84792619533,2.0297711487,0.184379311948,0.928138989838,280739
280,1.68053060706,0.394708121526,0.873682084026,1.61864815364,0.496004136866,0.413772907068,284646
281,1.73029352234,0.000992936774275,0.657026746807,1.85336781399,0.545504799257,0.961889113648,285345
282,1.9229754472,0.600563637945,2.04604939396,2.33384633434,0.0613815232708,0.780705416276,285446
283,1.64375904926,0.497061523394,1.14304146629,1.71021312352,0.397797212844,0.58149347977,289555
284,1.64585046926,0.367623585422,2.53016063845,1.96560187925,0.374447426252,1.64559744455,290136
285,1.81161654706,0.377468959956,2.35642351506,1.73154048882,0.441341929362,1.12387779417,293748
286,1.44087474902,0.378448583476,1.398679881,1.86885814519,0.321833350005,1.27008149374,298051
287,1.51413486452,0.461387541298,0.841292537892,1.76369531764,0.396954029145,1.22764225601,298455
288,1.72521342798,0.491687370597,2.0282213702,1.93259525737,0.576419160675,1.28403280986,303624
289,1.82254770301,0.346865183587,1.90641809089,1.78692005633,0.450236071353,0.902303449142,304020
290,1.7606888037,0.288884485121,0.648264591497,1.87811419051,0.210075434008,0.797631665773,307127
291,1.925128275,0.404531659858,1.9738766469,1.77339760921,0.365901756464,0.689425545545,308331
292,1.96004947803,0.430024997192,1.54355974114,2.06124419932,0.0966168245836,0.606212278237,310621
293,1.67606171571,0.372618521368,1.72802158955,2.00229544165,0.453747802293,1.60717918373,316633
294,1.86298946676,0.451505921303,2.38342584144,2.00267991877,0.447537262736,1.30053626078,329440
