,mean,std,2.5q,25q,50q,75q,97.5q,mc err
v_subj(Addition.Complex.MD).236,0.5194971673238068,0.17806539989211154,0.16780936496231191,0.40105311671719007,0.51967540633195097,0.63552861451436837,0.88197991722376567,0.0029375415308485709
v_subj(Addition.Complex.MD).262,0.18002435439076553,0.13843695769006981,-0.09854316121256157,0.087872594811171267,0.17993030005003596,0.27490066633250909,0.45034175692116807,0.0020299963699938442
v_subj(Addition.Complex.MD).263,0.55698724998834781,0.22641143159736499,0.11659416994182148,0.40515642856511591,0.55297354725811876,0.71064563286062232,1.0032280763353922,0.003716567031387162
v_subj(Addition.Complex.MD).267,0.70682582839712771,0.17078573497339058,0.38070363851942901,0.5898034073066295,0.7069998985178263,0.82031816115655021,1.0423218914279704,0.0031010348156827613
v_subj(Addition.Complex.MD).269,0.38261369945937085,0.16573861985004831,0.063431900824340026,0.26879317636023525,0.38118758356198856,0.4954920972927882,0.71123548623303934,0.0024659441803950677
v_subj(Addition.Complex.MD).320,0.74597178929673114,0.21734515683268474,0.33281151273109483,0.59754237485401085,0.74092613771883298,0.88413255104787369,1.1882803021564361,0.0038930030365362466
v_subj(Addition.Complex.MD).334,0.57970403377277546,0.1584914923835454,0.27236899785833657,0.47165614197506134,0.57837076442406743,0.68698073010692884,0.88964555782050769,0.0023994899685918451
v_subj(Addition.Complex.MD).339,0.075181770843717285,0.15781749444687909,-0.23129067425053595,-0.030935059662279829,0.074387047825214325,0.17947843682510795,0.38999884274170588,0.0024546156704957022
v_subj(Addition.Complex.MD).340,0.62445222755561025,0.17539181113221305,0.28422224281737307,0.50724508922093514,0.62432672582949955,0.74166193042854034,0.97978718488612981,0.002840641239559068
v_subj(Addition.Complex.MD).346,0.28159670613597076,0.12515653275701472,0.034998174147740757,0.19634999808568848,0.28191949042638387,0.36556831199837836,0.52111307760106296,0.0020967765019884559
v_subj(Addition.Complex.MD).350,0.91783427631940828,0.19759246183998713,0.52950669565929642,0.7814386164281768,0.91502723894266669,1.0498410002670537,1.3022926957782501,0.003971361631574139
v_subj(Addition.Complex.MD).471,0.9245928105566048,0.18752944012754433,0.57093297335625826,0.79519259442219736,0.91869477164820124,1.0506038676088445,1.3089448686559,0.0039269193906306867
v_subj(Addition.Complex.TD).6,0.29295986538019936,0.15805508797547135,-0.01419300086175479,0.18741051197687614,0.29358802101318682,0.39771954775276341,0.59645952685601034,0.002196164874378681
v_subj(Addition.Complex.TD).19,0.57827420711364963,0.16503694195884233,0.26159920700338635,0.46324933171593458,0.57848232108808717,0.68878594507177504,0.90728215222220077,0.0023157416685692391
v_subj(Addition.Complex.TD).23,0.64356816249070592,0.17598566870106758,0.29274942837253043,0.52644842161289085,0.64265871603395963,0.75918135773810436,0.99032102483337203,0.0030292947868974219
v_subj(Addition.Complex.TD).48,0.72609608714932716,0.17166618739293713,0.3920383279234001,0.60832627907266679,0.72581244501187436,0.84174389244156456,1.0627486313630381,0.0024204445856533387
v_subj(Addition.Complex.TD).62,1.0008593409833142,0.19556024914175826,0.61797697029264431,0.86593014458581075,1.0017776127208804,1.1313807901978825,1.4023955573757876,0.0041120373526449903
v_subj(Addition.Complex.TD).105,0.76128603688891239,0.18195062610154242,0.4022638689329785,0.63774549643883294,0.75968697750769487,0.88593999354111119,1.109736162326997,0.003217734752787603
v_subj(Addition.Complex.TD).203,0.5245627159939632,0.16816046514320709,0.20123594651129326,0.40924083658347438,0.52332452926228368,0.63975307410701132,0.84922034853164197,0.0029218992219887394
v_subj(Addition.Complex.TD).204,1.0807754817810218,0.20619109781934508,0.68050106311180558,0.94140198668828301,1.075824749551769,1.2184628023720321,1.5006963435128269,0.0041448183298160223
v_subj(Addition.Complex.TD).227,0.61749593022904037,0.162750382715176,0.30009226457135929,0.50843390223047202,0.61646122538737391,0.72384022757722977,0.94202297434026727,0.0024099548756211673
v_subj(Addition.Complex.TD).238,0.65629131469601976,0.1491255169125815,0.36986945187728315,0.55222472299194036,0.65433776518799536,0.75733280921552515,0.95188600426070058,0.0025183067261078471
v_subj(Addition.Complex.TD).244,1.0167047621902239,0.20064122404426335,0.61857163759298239,0.88091188781534291,1.018542148242692,1.1507608137376766,1.406788683598835,0.0036389185788633844
v_subj(Addition.Complex.TD).250,0.53949773056643224,0.17506052718367446,0.19669252944696192,0.4218775778553967,0.53743476351364805,0.65810175722771858,0.88066273826731911,0.0029266915099503609
v_subj(Addition.Complex.TD).274,0.45625026975331184,0.14371656600567409,0.17533332966986864,0.35541088606892612,0.45736823958355388,0.55348549344637155,0.74410084312374281,0.0024964047790156378
v_subj(Addition.Complex.TD).286,0.71420032184476001,0.17388413672903555,0.36023649079303638,0.59827690219351681,0.71398449589970725,0.83361765199814586,1.046833122570924,0.0031156282726652802
v_subj(Addition.Complex.TD).317,0.94807228169300051,0.18380606991417528,0.58305910220183943,0.82456404211423795,0.94394371918588582,1.0691081945448546,1.3105315242587823,0.0038642898582730788
v_subj(Addition.Complex.TD).358,0.65518992250448227,0.17581907390987817,0.31558334458761894,0.53535771892750217,0.65205177754027566,0.77329906836890205,1.0024058944173273,0.0028700923374634884
v_subj(Addition.Complex.TD).465,1.195738301532727,0.21915440551673224,0.77339267510830212,1.0493169120368719,1.1899380294065456,1.342413118738764,1.631703962867938,0.0041442065231075461
v_subj(Addition.Simple.MD).39,1.0410251072173111,0.20931772824773937,0.64067895815587406,0.89866966791838532,1.0346369004903082,1.1790548280609789,1.453491426038801,0.0042162303129236259
v_subj(Addition.Simple.MD).56,0.59400932871409362,0.16540097726632502,0.27505137733961948,0.48094482824354867,0.59242743247263174,0.70435023560903354,0.91883096242121109,0.0031824225015154701
v_subj(Addition.Simple.MD).95,0.037405740876266518,0.18088805204341493,-0.32569017525720018,-0.084269955916861927,0.036047419623741694,0.16272500000754508,0.39247250683021517,0.0029753133292008257
v_subj(Addition.Simple.MD).229,0.58676942809412247,0.16238231314888871,0.27684679618533858,0.47480497018551537,0.58729892268099759,0.6952766748947995,0.8975051656649915,0.0028412029602062844
v_subj(Addition.Simple.MD).236,0.41908645932374183,0.1886836714532861,0.039190587664534204,0.29312639614989228,0.4202326810623751,0.54573292091801395,0.7871186695479544,0.0029404377049192455
v_subj(Addition.Simple.MD).262,0.57492099225645943,0.16029988873700801,0.265957870917367,0.46535899033451988,0.57271029145549313,0.68654484808681149,0.88781786971953569,0.0028436219895652095
v_subj(Addition.Simple.MD).263,0.27985719079639582,0.12663414381573382,0.030072834695481998,0.19637518996728764,0.28040521720597522,0.36504035070452046,0.52871112435832646,0.0020108877367252479
v_subj(Addition.Simple.MD).267,0.57987913684207115,0.17639262210074561,0.22404527645100863,0.4614202922972867,0.58221145907252547,0.70092627741726354,0.9202976789978996,0.0028800359229784072
v_subj(Addition.Simple.MD).269,0.84258106831080115,0.19233089243206758,0.46222420265718922,0.71646841605590517,0.84611654799643965,0.96987148137322099,1.2141518821408348,0.003528725454730478
v_subj(Addition.Simple.MD).320,0.91440638395704743,0.19685483775869614,0.52036697008241239,0.78473656793998614,0.91396732736305708,1.0504925049918579,1.2922117060970195,0.0038233472220741255
v_subj(Addition.Simple.MD).334,1.0547363913643228,0.20425731770886163,0.66580467801101784,0.91653408261538472,1.051375790082212,1.1913119921707691,1.4583863954454306,0.004556544801955633
v_subj(Addition.Simple.MD).339,0.96652300363483401,0.20211523755044775,0.57340553140504413,0.8296853239250036,0.96447681277461905,1.1030437685648997,1.3646959759805548,0.0038615153145508162
v_subj(Addition.Simple.MD).340,0.27306663785374802,0.18477049967080911,-0.088315529657080283,0.14728745141871413,0.26969966275509971,0.39736977362200676,0.63431387058430955,0.002914085714189892
v_subj(Addition.Simple.MD).346,0.81275202421740989,0.19523681422271694,0.43202690619749273,0.67843928658847963,0.81180721822448731,0.94386191646841766,1.2031981490199659,0.0033482326093129955
v_subj(Addition.Simple.MD).350,0.96474213249210028,0.20071881125536603,0.57343041715029031,0.83060995336360555,0.96499749506371191,1.0998159771677036,1.3582514027463439,0.0034769898649275586
v_subj(Addition.Simple.MD).471,1.1043291607642463,0.20820419666001488,0.70897869446056072,0.95981842763996827,1.1028624194203069,1.2446812180408831,1.5199984880288422,0.0042393332170116583
v_subj(Addition.Simple.TD).6,0.83131588307134618,0.17686663243705977,0.48734204979396867,0.71321306237825066,0.83041067302591154,0.95032652198373513,1.183026542586652,0.0035945898551410873
v_subj(Addition.Simple.TD).19,0.92689458701261473,0.1896873440671254,0.56492775675588547,0.80146384251493186,0.93057793837204839,1.0557702273053486,1.2943491172927293,0.0032291472376884934
v_subj(Addition.Simple.TD).23,1.2466754707829681,0.22394415694386013,0.81828427235640344,1.0948002291218892,1.2480186767228238,1.3994592463777622,1.6915528451287503,0.0042188582251989661
v_subj(Addition.Simple.TD).48,1.1787545055440571,0.20315195878195175,0.78749605745664908,1.0416284774799802,1.1743875539893602,1.3152418031545301,1.5863693338250011,0.0037198176385245434
v_subj(Addition.Simple.TD).62,0.59538032362502402,0.14577720793789486,0.31261801936334832,0.49897885508158024,0.59407467122714208,0.69438508776205154,0.88484836672785705,0.0023900077802271216
v_subj(Addition.Simple.TD).105,1.2321468761750232,0.21574505464309246,0.81312905058646245,1.0847814156477058,1.2314274450875762,1.3723862523065291,1.6666982747382457,0.004002880874545746
v_subj(Addition.Simple.TD).203,1.1262725385771197,0.20865003140686492,0.72109090066049053,0.98212597145475755,1.1248193460072757,1.2671357531751106,1.5361877005471003,0.0043057952089188157
v_subj(Addition.Simple.TD).204,1.420615223041638,0.23786421501339208,0.96294386838147294,1.2566428847338764,1.417144217152555,1.5820350892190989,1.8954452619539586,0.0058290400644577765
v_subj(Addition.Simple.TD).227,0.44177574755406723,0.14126586593003074,0.17302814432294067,0.34484070706808478,0.44074573932839994,0.53588184101670944,0.72161781928235857,0.0020977050843042329
v_subj(Addition.Simple.TD).238,0.55469746516047846,0.15054006306062984,0.26114387644681986,0.45441956619894963,0.55416266253932078,0.65553753154214534,0.85172593946370434,0.0024501686442107797
v_subj(Addition.Simple.TD).244,1.3251023645211837,0.23182672668137258,0.88976871461920326,1.1654542244656381,1.3198733483231231,1.4779719310603283,1.79292694865678,0.0051174063585121537
v_subj(Addition.Simple.TD).250,0.97436833410411938,0.20314078850680134,0.59757298907847889,0.8344701381304418,0.97030352174001122,1.1104774296358975,1.3851789025473322,0.0036000709540572043
v_subj(Addition.Simple.TD).274,0.88279105801314295,0.19270817340011104,0.51276108867779713,0.75063174358229179,0.88021422195662646,1.0124788352488037,1.2663228402543036,0.0034819221999679629
v_subj(Addition.Simple.TD).286,1.0069269839352282,0.17952363849922398,0.64928411607908099,0.88525616698533494,1.0097550096657877,1.1286863158459348,1.3561240189381287,0.003182845215391404
v_subj(Addition.Simple.TD).317,1.4480628421796606,0.24253981592255322,0.97463323442910488,1.2802649823982479,1.4491823305537177,1.61474306105391,1.9232613781999892,0.0051554369262073437
v_subj(Addition.Simple.TD).358,0.71159727928907501,0.19734008158399116,0.33039739167932913,0.57932155652415895,0.71391523289093139,0.84428685901565381,1.0971535065246107,0.003517778454386051
v_subj(Addition.Simple.TD).465,1.3268566678489746,0.22805368364239711,0.88296032506375122,1.1695179021711959,1.3246657068972691,1.4826177083140506,1.7741069070051885,0.0052283026408302966
v_subj(Subtraction.Complex.MD).39,0.82154617673628738,0.18126633272200604,0.468400138305895,0.70053034854518237,0.82048723936381296,0.94021487949848359,1.1931607719189079,0.0032906117467767435
v_subj(Subtraction.Complex.MD).56,0.60826397201595395,0.18841804781661556,0.24655604660060471,0.47723159394545006,0.6084699377975189,0.73502172636693497,0.97668183084776783,0.0037467513695890512
v_subj(Subtraction.Complex.MD).95,0.28726817150837181,0.21429903178487222,-0.13854605031350076,0.13974127060486918,0.28928584893190817,0.43511950491090812,0.699398961259319,0.0035114862473588416
v_subj(Subtraction.Complex.MD).229,0.58141974531854557,0.18325086938019966,0.23013536675478261,0.45711118354111147,0.57894120898042245,0.70992858759160815,0.93711931233487733,0.0031001233013594524
v_subj(Subtraction.Complex.MD).236,0.0032242374762330973,0.18924917114652839,-0.37516631392161681,-0.12125028315517944,0.0055789685089034091,0.1287381736421615,0.38196029128171838,0.0029132583490424431
v_subj(Subtraction.Complex.MD).262,-0.010271968567036723,0.16979814075684019,-0.34286306094700042,-0.12891753083851987,-0.0097669185614642218,0.10516177469916688,0.32708939323512887,0.0026826773521252964
v_subj(Subtraction.Complex.MD).263,0.2593320172551512,0.35080327515866389,-0.41258294453180522,0.026578767797864389,0.2583018462314286,0.49235001841912474,0.96360316650999644,0.0062103732215796252
v_subj(Subtraction.Complex.MD).267,0.62727059371500127,0.21454429927130667,0.20431902703852256,0.4842320491686416,0.62830890993766408,0.7717837128158983,1.038872842734766,0.0035488225412931874
v_subj(Subtraction.Complex.MD).269,0.49145057854304658,0.20402381531588279,0.073528060086836142,0.36066256990915202,0.49172752750284943,0.6251029021554938,0.89279572649730965,0.0033486118054817291
v_subj(Subtraction.Complex.MD).320,0.28826241002445407,0.21345737702408343,-0.12766243315282688,0.14503970628355822,0.29039261964790519,0.43154037334084933,0.71495026781966042,0.0031748863263777356
v_subj(Subtraction.Complex.MD).334,0.82270272680607004,0.21492215559461189,0.40370180762664365,0.68106440140177282,0.82028630848296524,0.9675616359510717,1.258189441408776,0.004287123048244865
v_subj(Subtraction.Complex.MD).339,0.30815025905963833,0.20377014738847091,-0.10119822425346325,0.16979602511351677,0.30822020671487527,0.44956939044243582,0.6944856416590951,0.0029005024839402964
v_subj(Subtraction.Complex.MD).340,0.6600643670257339,0.2460203157095881,0.17733623982360269,0.49418867055909144,0.65398770451372856,0.82264529097728056,1.1543998809449252,0.004726493322857156
v_subj(Subtraction.Complex.MD).346,0.52057710552327741,0.20917994486280003,0.11978221706286418,0.38038914463107371,0.51984672539282628,0.66127674245043311,0.93420609973706936,0.0035054256746678233
v_subj(Subtraction.Complex.MD).350,0.099069627728251758,0.20085041978945273,-0.29913944476612259,-0.03800065700802685,0.10204075921308009,0.23491093518725359,0.4953082272517304,0.003332095843280404
v_subj(Subtraction.Complex.MD).471,0.31684177624561605,0.15747504782020091,0.0029711285256276976,0.21101554314902288,0.31843023151201288,0.42320231389631191,0.62590065974317666,0.0026505146529619194
v_subj(Subtraction.Complex.TD).6,0.96074977691626051,0.21156155222056422,0.54035914082062975,0.81806752299634145,0.95784733575050107,1.1007145870647534,1.3789842965591688,0.0040109191438737687
v_subj(Subtraction.Complex.TD).19,0.45283550041748843,0.13192526980314154,0.18822957059831091,0.36432630139442618,0.45491111511115945,0.54138475334699176,0.71042486328051602,0.002021755503705782
v_subj(Subtraction.Complex.TD).23,0.44569026798303091,0.16944498954922571,0.10955896255000305,0.33054001023373059,0.44482919026918089,0.55782704594744603,0.78710257442511666,0.0025223530594095985
v_subj(Subtraction.Complex.TD).48,0.48794202412050719,0.16119079146973342,0.17526065955520242,0.38005684735741596,0.48766059305002224,0.59425697209402384,0.8076288583204021,0.0029638447917630989
v_subj(Subtraction.Complex.TD).62,0.67622547582720705,0.15742979077288402,0.35884096775985669,0.57190312728563408,0.672302520899835,0.78144509208287394,0.99306571654330456,0.0029477231106718824
v_subj(Subtraction.Complex.TD).105,0.78618028870861301,0.16632639815731864,0.45893883938657809,0.67284285017192269,0.78767797544911378,0.8980936190737564,1.1080910882048003,0.00255927747097582
v_subj(Subtraction.Complex.TD).203,1.1303521726253176,0.20637703323753673,0.73192347123290102,0.99268831808654401,1.1271844640204383,1.2657644233487351,1.5318868694427836,0.0047743454498766257
v_subj(Subtraction.Complex.TD).204,0.98262631556928381,0.20931179683343598,0.58859368941818058,0.83811384129405964,0.97635014333789738,1.1200765642719821,1.4022679341672819,0.0035504033786615458
v_subj(Subtraction.Complex.TD).227,0.55563312452341229,0.13557356909241466,0.29336020040081473,0.46466078097686692,0.55605828491731724,0.64359389703186809,0.82450041230365589,0.0021917780271623936
v_subj(Subtraction.Complex.TD).238,0.38307353676261124,0.14250956178512558,0.099401807179976487,0.28490396428488618,0.38741837675746849,0.47883308696215043,0.66486240558904308,0.002305342635459505
v_subj(Subtraction.Complex.TD).244,0.83500519513957827,0.16570198249621962,0.51762752724335181,0.72090016080272956,0.83331170077255401,0.94548819247480909,1.1586511730573807,0.0031888312475339001
v_subj(Subtraction.Complex.TD).250,0.93325481587564763,0.20235648207219079,0.55054563764412134,0.79452698362942864,0.93043297921923074,1.0643461323873795,1.3448749982496324,0.0039260008616566503
v_subj(Subtraction.Complex.TD).274,0.21068670089492197,0.148038626372795,-0.082327857085389519,0.1144215767475093,0.21153015696826857,0.3091104226263125,0.50303040750772965,0.0020507711733635599
v_subj(Subtraction.Complex.TD).286,0.56882241001083567,0.15194911368065048,0.27737696211521157,0.46503657462981429,0.56842074138179766,0.6736252705554413,0.85899411074391152,0.0025667934315348594
v_subj(Subtraction.Complex.TD).317,1.1659401404240102,0.22382772727149308,0.74319042505988253,1.0153762365816781,1.1670945574815494,1.3112873231483966,1.611744706214429,0.0046759494274078058
v_subj(Subtraction.Complex.TD).358,0.44067190592674965,0.16123131430877277,0.13037547208701006,0.33236525621743318,0.43868297057123551,0.54938539680070098,0.76219114063900473,0.0027666432904373136
v_subj(Subtraction.Complex.TD).465,0.86484694920740635,0.19144889638602369,0.48949094058241099,0.73732862778721175,0.86425022721551281,0.99439440879954732,1.2392525687408278,0.0034274590163669593
v_subj(Subtraction.Simple.MD).39,1.0933073376605689,0.21444368260711177,0.68913312144538519,0.94945189198185043,1.0897147523750181,1.2400318178836185,1.5177151275914287,0.0046505001587123168
v_subj(Subtraction.Simple.MD).56,0.59723144398764794,0.22677783688166805,0.16695647215325982,0.44340553626440266,0.59152212710104202,0.75117297533936711,1.0542690948544651,0.0030867278941810118
v_subj(Subtraction.Simple.MD).95,0.43818279614551886,0.22429083599256794,0.010008712441656242,0.28655027130645438,0.43611945746133718,0.58587973686054085,0.89187282572684401,0.003727362644050805
v_subj(Subtraction.Simple.MD).229,0.47584568214885886,0.16324764531557381,0.14445012823354453,0.36611674496666252,0.47687488886072465,0.58550712038160946,0.79698502644169833,0.0028867779983453141
v_subj(Subtraction.Simple.MD).236,0.36566347637664465,0.20370040616288293,-0.035094456325905465,0.23147789639218572,0.36163521170435037,0.5002182093655525,0.75346865227264503,0.0031257030731236049
v_subj(Subtraction.Simple.MD).262,0.32593187174019733,0.17354717675572606,-0.0083909825286692108,0.20834507831771829,0.32547594117979289,0.4433198461763212,0.67626058686750223,0.0026306651390652436
v_subj(Subtraction.Simple.MD).263,0.35441656971833796,0.14749184104085106,0.065946004383811041,0.25434604337253419,0.3532081735151722,0.45637040891669811,0.63598297895623568,0.0023366560114401131
v_subj(Subtraction.Simple.MD).267,0.77978272941378668,0.21571197264883632,0.3611247772704067,0.63552441444055463,0.77536260787601297,0.92266738046977625,1.2075394541540825,0.0036977033925855067
v_subj(Subtraction.Simple.MD).269,0.68079412373711445,0.21483889761803671,0.26471408063826146,0.53567053580636936,0.67954963238821975,0.82531036516778089,1.1141638970924501,0.0038307281458955693
v_subj(Subtraction.Simple.MD).320,0.61189734214424885,0.1735913638847458,0.27972713574359637,0.49507985673766397,0.60555803905312477,0.7265281376725542,0.96748337999158296,0.0028931644897890988
v_subj(Subtraction.Simple.MD).334,0.72493054689813985,0.18838967440744148,0.35166137564760025,0.59937814015362312,0.72372507705395894,0.85012774199000041,1.1108111786517181,0.0027324946658943447
v_subj(Subtraction.Simple.MD).339,0.71832629717790364,0.17680285210329433,0.37073798908204003,0.60135916637802889,0.71829776822192137,0.83637946246699535,1.068905420603987,0.0031065161856669733
v_subj(Subtraction.Simple.MD).340,0.34490187809038408,0.14291640025454072,0.066406838378683497,0.24805513015497538,0.34671156425458571,0.44299001128919974,0.62375155668344306,0.0022818048054510992
v_subj(Subtraction.Simple.MD).346,0.69689374636631607,0.18322436028725833,0.33925712644416972,0.56880672077886429,0.69647269372233045,0.82299582852303632,1.0539331201648348,0.0030737539234047349
v_subj(Subtraction.Simple.MD).350,-0.042679380832539374,0.1807056087628936,-0.40183837015783946,-0.16145694565395552,-0.044893989940211543,0.079480142004537735,0.31284954230430018,0.0030920856381982426
v_subj(Subtraction.Simple.MD).471,0.98236182505598801,0.19555022561432647,0.60023721798523422,0.84691326070489659,0.98193153239658038,1.1142079466636381,1.3723012089640487,0.0044027133101735838
v_subj(Subtraction.Simple.TD).6,0.71111645132119228,0.18143630896445975,0.34597028176821776,0.59059453532297412,0.71027780623946768,0.82996762971719429,1.0681434256481825,0.0031458599002475544
v_subj(Subtraction.Simple.TD).19,1.051631524148495,0.18832984649558113,0.68508361268624396,0.92170939815001951,1.0505288100130654,1.1779979239939773,1.4252400373451368,0.003548848058465661
v_subj(Subtraction.Simple.TD).23,0.74850284572946824,0.16870385250218425,0.41568919350949618,0.63725514006624884,0.7479695992244999,0.8605030045417994,1.0889447746795415,0.0029691170880210655
v_subj(Subtraction.Simple.TD).48,0.90127803446809407,0.18847366524127246,0.54012458253242102,0.77091432502862167,0.90451129996393886,1.0273242797595807,1.26583582138958,0.0032553021597950824
v_subj(Subtraction.Simple.TD).62,0.91869801680960739,0.18615042367055415,0.55591482014072358,0.79162964373184552,0.92009749778746674,1.0399327350320309,1.2888174723652592,0.0033003657985262954
v_subj(Subtraction.Simple.TD).105,1.0624826668715368,0.19374413846951455,0.68924474456969032,0.92947653428674126,1.0611869375994736,1.1939233612111204,1.4394777758257316,0.0034649933957614904
v_subj(Subtraction.Simple.TD).203,1.3595714011150823,0.2411236344909955,0.87553410237553009,1.1996680950756446,1.3585105428360404,1.5153076918950517,1.840133739390124,0.0043478847381204127
v_subj(Subtraction.Simple.TD).204,1.2377633744703032,0.21516737942406272,0.81840555621655442,1.0918737207146019,1.2354359367450676,1.3824330729761267,1.6550058044838392,0.0043844732206706639
v_subj(Subtraction.Simple.TD).227,0.46512071867338728,0.13773276532153383,0.19603227033419146,0.37273179536924539,0.46564060033169885,0.55751695424854675,0.73769572399229921,0.0022964619017294594
v_subj(Subtraction.Simple.TD).238,0.4020725316199048,0.13414553966211953,0.14084865471913111,0.31004297564068756,0.40260332614622818,0.4926463655575859,0.66186742923093955,0.002289052332598298
v_subj(Subtraction.Simple.TD).244,1.1139196212428015,0.20602402641769166,0.71464471812875996,0.97968033161941304,1.1093045389656027,1.251576095108754,1.5273200378132552,0.0044449726184530389
v_subj(Subtraction.Simple.TD).250,1.261135689557096,0.22325355262696694,0.84350545306555835,1.1071427946635541,1.2590681292516577,1.4113559384586047,1.7089621182948647,0.0039723043523192314
v_subj(Subtraction.Simple.TD).274,0.54603037813428457,0.14084944788291559,0.27262637848984794,0.45113328089553972,0.54410945861963478,0.64341392191539604,0.82178424514904569,0.0023216648831839797
v_subj(Subtraction.Simple.TD).286,0.64794455861966616,0.18267480648624174,0.29359820717755025,0.5204137822224808,0.64746523070120232,0.77489731177995524,0.99800981030772939,0.0034372315669797455
v_subj(Subtraction.Simple.TD).317,1.0888655746387075,0.23151365237183066,0.64091886905817441,0.93493092635931541,1.0899002882113806,1.2418084965176619,1.5411514181069224,0.0040368732925750665
v_subj(Subtraction.Simple.TD).358,0.47279209182338006,0.15185568496290919,0.18095380659703797,0.3709692990283483,0.46957729855248076,0.57442858057008794,0.77993250257439262,0.0024738894845666246
v_subj(Subtraction.Simple.TD).465,0.87083540651450819,0.1889204275503038,0.49773376958154747,0.74383129298110884,0.87262886551479735,0.99767916849231542,1.2435868804814612,0.0032885449384152158
t(Addition.Complex.MD),0.73282311614369644,0.13680322301457629,0.49444343971700144,0.63481871962026104,0.72415540712374094,0.82308808699912905,1.0216593995417049,0.0046349309040310226
t(Addition.Complex.TD),0.77460861160714711,0.12416679298731163,0.54601247280815979,0.68855359302708818,0.76881846605089055,0.85635038446743539,1.0276192563140907,0.0032590750093360156
t(Addition.Simple.MD),0.63825244990232699,0.12061066384100286,0.4167371520830091,0.55476608687279405,0.63260231482489016,0.71700701509288867,0.88854630992278916,0.0049953932183059487
t(Addition.Simple.TD),0.78783731169899918,0.12742700449823605,0.55092648587752646,0.70038288483795386,0.78238519553571118,0.87419979576239748,1.0479829601364803,0.0036715044141313394
t(Subtraction.Complex.MD),0.71047921328684849,0.13190686990038747,0.47150024884295516,0.62135637963369295,0.70483703187595304,0.7974287116395149,0.98774834490284258,0.0046114424676711218
t(Subtraction.Complex.TD),0.60559773556975649,0.10660354961114603,0.40828891443034498,0.53091173895944821,0.60168498387789793,0.67473977359253257,0.82661439051830876,0.0042724727115884455
t(Subtraction.Simple.MD),0.75534810973566624,0.13972980249236114,0.49298594449463551,0.65732724518579844,0.75178796378069179,0.84960231090033045,1.036338989435494,0.0051381363967614186
t(Subtraction.Simple.TD),0.60612134814182739,0.1056266977665581,0.41925264318579303,0.53223440370681296,0.60016012586611245,0.6715342327332654,0.83441684215836098,0.0038268965846651286
t_std,0.94414154289857455,0.087594169981777548,0.7863913115652994,0.88285698851179184,0.93896349539251722,1.0020226447652845,1.1294252708980357,0.0028566361921548307
t_subj(Addition.Complex.MD).39,0.79028742669393526,0.20938816439722518,0.26702247436398668,0.68013046111015052,0.82817349059705703,0.93719307366624349,1.0923804053174315,0.0058622293151628004
t_subj(Addition.Complex.MD).56,1.299934635808305,0.34158261891027747,0.36554574794118172,1.1400439349836304,1.3844764212086438,1.5413110577953153,1.7414687091192944,0.0075324346822464427
t_subj(Addition.Complex.MD).95,0.8833900529171308,0.40527121530284049,0.037207706097477672,0.59551223048659785,0.96544240842180595,1.2080633528993145,1.4828120399141342,0.009374905785490311
t_subj(Addition.Complex.MD).229,0.7915880545331152,0.20835971819787014,0.23365620582030777,0.69040562050562293,0.82996796771624903,0.93943188370589448,1.0823248390107918,0.0052356567768213009
t_subj(Addition.Complex.MD).236,0.66236612902442848,0.19788293942417923,0.15122498677828972,0.55840503693008225,0.69719663859385528,0.80754183653284728,0.94698313877384344,0.0051376653884090224
t_subj(Addition.Complex.MD).262,0.020435236471521075,0.022132255980290155,8.2426008214272138e-06,0.0032364887808836468,0.013003341290022242,0.030625658190761015,0.078331072845455027,0.00067509167929380074
t_subj(Addition.Complex.MD).263,0.027856496597136592,0.029849185567637142,5.7975081065125085e-05,0.004631669328340398,0.017330610535173176,0.041372243952290458,0.10816420258495285,0.0008813028177743602
t_subj(Addition.Complex.MD).267,1.6785025172035402,0.22871368015492166,1.1047191758696064,1.5588003181241092,1.7234009880930243,1.8414568187960878,1.993116469188021,0.0052115886368899267
t_subj(Addition.Complex.MD).269,1.2931721695869278,0.26723101085789469,0.60791362478412991,1.173895132847347,1.3539003862002308,1.4800241107202567,1.627031688735161,0.0069758597259197124
t_subj(Addition.Complex.MD).320,1.4283735868071128,0.42168882112765993,0.26782341574924973,1.2274471670304068,1.5235465614309995,1.7348706531285818,1.9768917314098391,0.0098405426378522145
t_subj(Addition.Complex.MD).334,0.7107260135515604,0.21662326664139714,0.15325699183888797,0.60088054188653173,0.74976250463174132,0.86929166088343024,1.0164454195823958,0.0051713664612465376
t_subj(Addition.Complex.MD).339,0.68472306877920253,0.29435621908392318,0.047088719902456111,0.48078807363364334,0.73345641899372538,0.91687334645052943,1.1240826169365015,0.0073562311837586684
t_subj(Addition.Complex.MD).340,0.023107994747405786,0.024986726845557881,1.9738647241668132e-05,0.0035882941505107875,0.014315498089699091,0.034857573294476335,0.089212004381733392,0.00073970961154360218
t_subj(Addition.Complex.MD).346,0.11085685558504693,0.099133981486034542,0.00017096464214904619,0.023615692279607657,0.085912268738724512,0.17921028795839933,0.33721991188452843,0.0032065640170712284
t_subj(Addition.Complex.MD).350,1.5841128545008833,0.21227980883485925,1.0645714080693505,1.4708034669289345,1.6222086753360889,1.7365299157316787,1.8878563141333893,0.0045755413215641094
