,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a_subj(Control.TD).227,3.5977417838470891,0.3537394909246358,2.951815569940345,3.3494368628725555,3.5738232460060884,3.82204266196264,4.3444121750233897,0.0100733506713351
a_subj(Control.TD).238,3.6403985899940783,0.43003773966478037,2.8985224428683343,3.3456121609210534,3.6079310570875243,3.9003243481251122,4.6135170006608437,0.011776547022255897
a_subj(Control.TD).242,3.7242972094755169,0.54166653732786108,2.7892947610458694,3.3434846180770874,3.6781602029762097,4.0382619299054445,4.9330248393522389,0.021192122070329673
a_subj(Control.TD).244,3.13912185234719,0.32901305960777055,2.5441606040824265,2.9057022522817162,3.1229363107752053,3.3454032442297899,3.8510948072557847,0.0085688486951116406
a_subj(Control.TD).274,2.88352988607121,0.26158786514085847,2.4070758513633783,2.7033085803555097,2.8696968886413967,3.0494313739797043,3.4277420186223075,0.0059295549734467001
a_subj(Control.TD).305,3.0342627096175772,0.37824172625366997,2.3735899539774596,2.7726941439049697,3.0082738659662511,3.2735514834108814,3.8475937317221645,0.01188346508798197
a_subj(Control.TD).317,2.8354542742165361,0.45800955082939515,2.0685667289141501,2.5125771651370834,2.7839178734464545,3.0980374555775843,3.8928606462962057,0.020115845540817336
a_subj(Control.TD).320,3.5244110619423683,0.54516201488446436,2.5709516251137421,3.1412059799640426,3.4813856781251644,3.8609127806463537,4.7294804853592023,0.013792137161490733
a_subj(Control.TD).358,2.8902091772861773,0.21974050362849978,2.4695496337725413,2.7369023543348412,2.8867085064976874,3.0355184216562923,3.3264264421711758,0.0044078066332781931
a_subj(Control.TD).465,3.4810054006666546,0.47867803354772381,2.6575644944040668,3.1444869324708531,3.4382164896090539,3.7807845212700442,4.5119445391602806,0.018626146124176814
a_subj(Sub.MD).39,3.3847119660205118,0.45212926969273148,2.6210973331032807,3.0686811341271936,3.338565958328096,3.6490817867537437,4.4125337498175004,0.016621130101894862
